Asia/Bangkok,Open,High,Low,Close,Volume
2026-07-24T13:36:00+07:00,4034.885,4035.615,4034.555,4035.525,20040
2026-07-24T13:37:00+07:00,4035.505,4036.065,4034.905,4035.345,25590
2026-07-24T13:38:00+07:00,4035.415,4037.205,4035.155,4035.555,32010
2026-07-24T13:39:00+07:00,4035.535,4036.015,4034.435,4035.285,30300
2026-07-24T13:40:00+07:00,4035.505,4035.745,4033.835,4034.615,28710
2026-07-24T13:41:00+07:00,4034.595,4035.895,4034.355,4035.605,25080
2026-07-24T13:42:00+07:00,4035.585,4036.605,4035.215,4035.335,21420
2026-07-24T13:43:00+07:00,4035.255,4035.475,4033.845,4034.145,21450
2026-07-24T13:44:00+07:00,4034.095,4034.155,4033.355,4033.665,20880
2026-07-24T13:45:00+07:00,4033.625,4036.835,4033.355,4036.325,28800
2026-07-24T13:46:00+07:00,4036.155,4036.715,4035.735,4035.755,21060
2026-07-24T13:47:00+07:00,4035.805,4036.235,4035.245,4036.095,21570
2026-07-24T13:48:00+07:00,4036.065,4036.115,4033.825,4034.345,21840
2026-07-24T13:49:00+07:00,4034.325,4034.755,4033.555,4033.775,18000
2026-07-24T13:50:00+07:00,4033.825,4034.375,4033.105,4034.145,21420
2026-07-24T13:51:00+07:00,4034.015,4034.395,4031.965,4032.515,26640
2026-07-24T13:52:00+07:00,4032.485,4032.975,4031.395,4031.885,24810
2026-07-24T13:53:00+07:00,4031.865,4033.465,4031.865,4033.345,23040
2026-07-24T13:54:00+07:00,4033.345,4035.645,4033.035,4035.235,25710
2026-07-24T13:55:00+07:00,4035.235,4036.605,4034.955,4036.315,29460
2026-07-24T13:56:00+07:00,4036.315,4037.105,4035.665,4036.925,25320
2026-07-24T13:57:00+07:00,4036.925,4037.105,4036.035,4036.195,26100
2026-07-24T13:58:00+07:00,4036.225,4037.745,4036.195,4037.305,33000
2026-07-24T13:59:00+07:00,4037.335,4038.535,4035.415,4035.535,35070
2026-07-24T14:00:00+07:00,4035.575,4038.225,4034.895,4038.045,34770
2026-07-24T14:01:00+07:00,4038.065,4038.305,4037.005,4037.545,33630
2026-07-24T14:02:00+07:00,4037.455,4039.235,4037.175,4039.045,37410
2026-07-24T14:03:00+07:00,4039.065,4039.085,4036.475,4038.225,38850
2026-07-24T14:04:00+07:00,4038.295,4040.235,4037.935,4038.235,32670
2026-07-24T14:05:00+07:00,4038.275,4040.315,4038.105,4039.585,36660
2026-07-24T14:06:00+07:00,4039.585,4042.335,4038.585,4041.775,37200
2026-07-24T14:07:00+07:00,4042.025,4042.365,4040.995,4041.965,33600
2026-07-24T14:08:00+07:00,4041.965,4043.325,4041.475,4043.325,25080
2026-07-24T14:09:00+07:00,4043.275,4045.675,4043.095,4045.555,42510
2026-07-24T14:10:00+07:00,4045.555,4047.225,4045.555,4046.255,41520
2026-07-24T14:11:00+07:00,4046.215,4046.215,4045.005,4045.095,32160
2026-07-24T14:12:00+07:00,4045.095,4046.765,4044.675,4045.915,31080
2026-07-24T14:13:00+07:00,4045.895,4046.895,4045.655,4046.485,30000
2026-07-24T14:14:00+07:00,4046.525,4046.545,4045.055,4045.285,34680
2026-07-24T14:15:00+07:00,4044.845,4045.985,4043.755,4044.665,46680
2026-07-24T14:16:00+07:00,4044.665,4045.785,4043.845,4045.555,32760
2026-07-24T14:17:00+07:00,4045.265,4045.585,4043.795,4045.255,28800
2026-07-24T14:18:00+07:00,4045.565,4046.055,4044.725,4045.845,34200
2026-07-24T14:19:00+07:00,4045.795,4047.545,4045.645,4047.235,37260
2026-07-24T14:20:00+07:00,4047.195,4047.825,4046.655,4047.105,25320
2026-07-24T14:21:00+07:00,4046.995,4048.875,4045.785,4048.875,31590
2026-07-24T14:22:00+07:00,4048.865,4048.945,4047.535,4048.705,27720
2026-07-24T14:23:00+07:00,4048.705,4048.705,4047.025,4047.115,27840
2026-07-24T14:24:00+07:00,4047.075,4048.725,4047.075,4047.975,24180
2026-07-24T14:25:00+07:00,4047.995,4049.475,4047.465,4049.475,30840
2026-07-24T14:26:00+07:00,4049.405,4049.925,4048.785,4048.885,26820
2026-07-24T14:27:00+07:00,4048.845,4050.685,4048.685,4049.925,30420
2026-07-24T14:28:00+07:00,4049.915,4050.455,4049.025,4050.145,25980
2026-07-24T14:29:00+07:00,4050.115,4050.115,4048.155,4048.605,20460
2026-07-24T14:30:00+07:00,4048.615,4050.035,4048.585,4049.925,32580
2026-07-24T14:31:00+07:00,4049.985,4051.375,4049.065,4049.065,35940
2026-07-24T14:32:00+07:00,4049.065,4049.765,4047.715,4048.555,32460
2026-07-24T14:33:00+07:00,4048.535,4050.965,4048.535,4050.625,29900
2026-07-24T14:34:00+07:00,4050.645,4053.485,4050.645,4053.485,39570
2026-07-24T14:35:00+07:00,4053.655,4053.655,4051.085,4051.085,29040
2026-07-24T14:36:00+07:00,4051.125,4051.745,4050.405,4050.585,27720
2026-07-24T14:37:00+07:00,4050.715,4050.735,4049.305,4049.415,17880
2026-07-24T14:38:00+07:00,4049.315,4049.835,4048.565,4048.565,22260
2026-07-24T14:39:00+07:00,4048.605,4048.605,4046.425,4046.695,29520
2026-07-24T14:40:00+07:00,4046.755,4047.725,4046.565,4047.175,22200
2026-07-24T14:41:00+07:00,4047.185,4047.345,4046.815,4046.955,18600
2026-07-24T14:42:00+07:00,4046.905,4047.155,4046.295,4046.495,24540
2026-07-24T14:43:00+07:00,4046.405,4046.545,4045.645,4046.495,19500
2026-07-24T14:44:00+07:00,4046.635,4048.615,4046.565,4048.285,24720
2026-07-24T14:45:00+07:00,4048.285,4048.365,4047.105,4047.775,22680
2026-07-24T14:46:00+07:00,4047.745,4048.255,4047.565,4047.795,21600
2026-07-24T14:47:00+07:00,4047.895,4048.115,4047.255,4047.705,18210
2026-07-24T14:48:00+07:00,4047.695,4047.855,4046.325,4046.635,21300
2026-07-24T14:49:00+07:00,4046.665,4047.465,4045.885,4047.215,31500
2026-07-24T14:50:00+07:00,4047.215,4048.195,4047.075,4047.145,28800
2026-07-24T14:51:00+07:00,4047.175,4047.755,4046.915,4047.355,19980
2026-07-24T14:52:00+07:00,4047.325,4047.905,4046.725,4046.995,25500
2026-07-24T14:53:00+07:00,4047.035,4048.555,4047.035,4047.645,22440
2026-07-24T14:54:00+07:00,4047.625,4048.235,4047.585,4047.665,16440
2026-07-24T14:55:00+07:00,4047.825,4048.865,4047.665,4048.305,21180
2026-07-24T14:56:00+07:00,4048.355,4048.765,4047.465,4048.035,18990
2026-07-24T14:57:00+07:00,4047.985,4049.565,4047.935,4049.175,19140
2026-07-24T14:58:00+07:00,4049.185,4049.295,4047.995,4048.165,15660
2026-07-24T14:59:00+07:00,4048.105,4048.765,4047.715,4048.205,21420
2026-07-24T15:00:00+07:00,4048.545,4048.725,4047.445,4048.455,27840
2026-07-24T15:01:00+07:00,4048.425,4048.955,4047.605,4047.915,26520
2026-07-24T15:02:00+07:00,4047.865,4048.175,4046.995,4047.045,25620
2026-07-24T15:03:00+07:00,4047.105,4047.265,4046.455,4046.855,24300
2026-07-24T15:04:00+07:00,4046.845,4047.445,4046.755,4047.225,20100
2026-07-24T15:05:00+07:00,4047.225,4047.295,4045.205,4045.355,30660
2026-07-24T15:06:00+07:00,4045.325,4046.085,4045.075,4045.575,24300
2026-07-24T15:07:00+07:00,4045.625,4046.595,4045.235,4046.345,22200
2026-07-24T15:08:00+07:00,4046.415,4047.275,4045.945,4046.725,28140
2026-07-24T15:09:00+07:00,4046.765,4047.735,4046.625,4047.315,24840
2026-07-24T15:10:00+07:00,4047.445,4047.655,4046.655,4046.905,25080
2026-07-24T15:11:00+07:00,4046.895,4047.545,4046.745,4046.915,27300
2026-07-24T15:12:00+07:00,4046.915,4046.975,4045.555,4045.935,19560
2026-07-24T15:13:00+07:00,4045.935,4046.665,4045.915,4046.285,21120
2026-07-24T15:14:00+07:00,4046.445,4047.135,4046.315,4046.685,21300
2026-07-24T15:15:00+07:00,4046.665,4046.715,4045.835,4046.225,24220
2026-07-24T15:16:00+07:00,4046.205,4047.465,4045.965,4047.425,16860
2026-07-24T15:17:00+07:00,4047.385,4047.765,4045.875,4045.895,23820
2026-07-24T15:18:00+07:00,4045.865,4046.755,4044.965,4044.975,23160
2026-07-24T15:19:00+07:00,4045.005,4046.775,4045.005,4046.565,18840
2026-07-24T15:20:00+07:00,4046.585,4047.415,4045.905,4047.405,28020
2026-07-24T15:21:00+07:00,4047.425,4047.925,4046.175,4046.565,23580
2026-07-24T15:22:00+07:00,4046.565,4047.775,4046.545,4047.325,24540
2026-07-24T15:23:00+07:00,4047.345,4047.925,4046.715,4046.955,19800
2026-07-24T15:24:00+07:00,4047.025,4047.415,4046.215,4046.655,17640
2026-07-24T15:25:00+07:00,4046.585,4046.865,4045.825,4046.665,16440
2026-07-24T15:26:00+07:00,4046.665,4048.665,4046.665,4048.205,27240
2026-07-24T15:27:00+07:00,4048.205,4049.285,4048.055,4048.665,18120
2026-07-24T15:28:00+07:00,4048.765,4049.175,4048.115,4048.445,26880
2026-07-24T15:29:00+07:00,4048.445,4052.485,4048.445,4052.355,37260
2026-07-24T15:30:00+07:00,4052.375,4052.375,4050.595,4051.925,30420
2026-07-24T15:31:00+07:00,4051.895,4052.085,4050.205,4050.925,28800
2026-07-24T15:32:00+07:00,4050.815,4050.985,4050.395,4050.535,23040
2026-07-24T15:33:00+07:00,4050.505,4051.545,4050.395,4051.285,25080
2026-07-24T15:34:00+07:00,4051.255,4051.355,4049.685,4049.685,21180
2026-07-24T15:35:00+07:00,4049.725,4050.185,4048.635,4049.455,20340
2026-07-24T15:36:00+07:00,4049.525,4052.055,4049.475,4051.635,25260
2026-07-24T15:37:00+07:00,4051.645,4052.065,4051.435,4051.665,18540
2026-07-24T15:38:00+07:00,4051.915,4052.435,4051.745,4051.845,20880
2026-07-24T15:39:00+07:00,4051.815,4052.855,4051.815,4052.465,24240
2026-07-24T15:40:00+07:00,4052.525,4053.745,4052.465,4053.595,25020
2026-07-24T15:41:00+07:00,4053.685,4053.835,4052.545,4053.235,25320
2026-07-24T15:42:00+07:00,4053.275,4054.615,4053.245,4054.555,18420
2026-07-24T15:43:00+07:00,4054.555,4055.185,4053.845,4055.156,27900
2026-07-24T15:44:00+07:00,4055.185,4055.345,4054.315,4054.355,22110
2026-07-24T15:45:00+07:00,4054.455,4054.755,4053.475,4053.475,31920
2026-07-24T15:46:00+07:00,4053.305,4053.415,4052.095,4053.235,27960
2026-07-24T15:47:00+07:00,4053.265,4053.835,4052.245,4052.475,22140
2026-07-24T15:48:00+07:00,4052.525,4053.065,4052.135,4053.065,20520
2026-07-24T15:49:00+07:00,4053.065,4054.755,4052.795,4054.575,16800
2026-07-24T15:50:00+07:00,4054.575,4055.435,4054.105,4054.545,26280
2026-07-24T15:51:00+07:00,4054.465,4056.095,4054.065,4055.885,24000
2026-07-24T15:52:00+07:00,4055.885,4056.335,4055.345,4056.325,25560
2026-07-24T15:53:00+07:00,4056.345,4056.945,4055.835,4056.135,22080
2026-07-24T15:54:00+07:00,4056.095,4056.355,4055.695,4056.135,16020
2026-07-24T15:55:00+07:00,4056.165,4056.815,4055.915,4056.515,21360
2026-07-24T15:56:00+07:00,4056.475,4057.435,4055.855,4056.705,18300
2026-07-24T15:57:00+07:00,4056.685,4056.905,4056.395,4056.825,18480
2026-07-24T15:58:00+07:00,4056.825,4056.995,4056.285,4056.405,18240
2026-07-24T15:59:00+07:00,4056.285,4058.565,4056.285,4057.375,31740
2026-07-24T16:00:00+07:00,4057.475,4058.875,4057.035,4058.845,26700
2026-07-24T16:01:00+07:00,4058.845,4059.205,4057.765,4058.825,27300
2026-07-24T16:02:00+07:00,4058.805,4060.615,4058.285,4059.515,30690
2026-07-24T16:03:00+07:00,4059.725,4059.725,4056.705,4057.975,30840
2026-07-24T16:04:00+07:00,4057.945,4057.945,4055.735,4056.445,23760
2026-07-24T16:05:00+07:00,4056.405,4056.455,4055.355,4055.355,19140
2026-07-24T16:06:00+07:00,4055.515,4056.135,4054.995,4055.605,25620
2026-07-24T16:07:00+07:00,4055.515,4056.415,4055.205,4056.415,32520
2026-07-24T16:08:00+07:00,4056.495,4056.495,4055.625,4056.125,19260
2026-07-24T16:09:00+07:00,4056.175,4057.345,4055.955,4057.345,22380
2026-07-24T16:10:00+07:00,4057.325,4057.675,4055.895,4055.895,24000
2026-07-24T16:11:00+07:00,4055.915,4056.445,4054.545,4054.675,25440
2026-07-24T16:12:00+07:00,4054.615,4054.755,4053.045,4053.555,27300
2026-07-24T16:13:00+07:00,4053.695,4054.295,4053.345,4054.125,14580
2026-07-24T16:14:00+07:00,4053.925,4054.115,4053.765,4053.965,11940
2026-07-24T16:15:00+07:00,4054.225,4054.355,4053.105,4053.215,16500
2026-07-24T16:16:00+07:00,4053.275,4054.515,4053.145,4054.495,10800
2026-07-24T16:17:00+07:00,4054.395,4055.185,4054.395,4054.485,18120
2026-07-24T16:18:00+07:00,4054.535,4056.535,4054.475,4054.475,23100
2026-07-24T16:19:00+07:00,4054.445,4055.535,4053.135,4054.865,18120
2026-07-24T16:20:00+07:00,4054.805,4055.055,4053.565,4054.005,22320
2026-07-24T16:21:00+07:00,4054.005,4054.425,4053.785,4054.395,19440
2026-07-24T16:22:00+07:00,4054.365,4054.415,4053.165,4053.495,18660
2026-07-24T16:23:00+07:00,4053.565,4055.045,4053.375,4054.865,17820
2026-07-24T16:24:00+07:00,4054.825,4054.945,4053.955,4054.485,20040
2026-07-24T16:25:00+07:00,4054.465,4055.605,4054.325,4055.225,17460
2026-07-24T16:26:00+07:00,4055.255,4055.855,4055.185,4055.275,15480
